Page Number,Comment Number,Comment Text,Star Count,Seller Info,Any Info
5,1,10 numara 5 yıldız,5,bu ürünü Hepsiburada satıcısından aldı.
5,2,Kaliteli ürün tek dezavantajı içinde sepet olmaması,5,bu ürünü Hızlıgitti satıcısından aldı.
5,3,Şuan için çok güzel temizlik kolay,5,bu ürünü Hızlıgitti satıcısından aldı.
5,4,"Kullanımı pratik,hızlı",5,bu ürünü Hepsiburada satıcısından aldı.
5,5,"henüz kullanma fırsatım olmadı, paketleme harika.",5,bu ürünü Hepsiburada satıcısından aldı.
5,6,Ürün 10 üzerinden 10 puan hak ediyor,5,bu ürünü Hepsiburada satıcısından aldı.
5,7,Daha önce niye almadım sanki harikaaaa,5,bu ürünü Hepsiburada satıcısından aldı.
5,8,Çok memnun oldum teşekkür ederim,5,bu ürünü Hepsiburada satıcısından aldı.
5,9,Kaliteli,5,bu ürünü Hepsiburada satıcısından aldı.
5,10,Güzelmiş keşke daha önce alsaydım,4,bu ürünü Hepsiburada satıcısından aldı.
Page Number,Comment Number,Comment Text,Star Count,Seller Info,Any Info
6,1,Ürünü çok beğendim tek kötü yanı alacaklar mutlaka okumalı iç haznesi çıkıp makinaya atılmıyor ne yazikki,3,bu ürünü Hepsiburada satıcısından aldı.
6,2,Harika,5,bu ürünü ucuzdepomm satıcısından aldı.
6,3,çok iyi,5,bu ürünü Hepsiburada satıcısından aldı.
6,4,Teşekkürler,5,bu ürünü Hepsiburada satıcısından aldı.
6,5,Çok iyi,5,bu ürünü Hepsiburada satıcısından aldı.
6,6,Bozuk ürünü göndermişler paketlenmesinden belli üründe sıkıntı olduğu 2 gün sonra teslimat dediler süreyi geçtiler ve bozuk ürün geld,1,bu ürünü Hepsiburada satıcısından aldı.
6,7,Ürün u aldım kaliteli diye iki defa kullandık arızalandı şimdi serviste ürün bekliyoruz. Philips e hiç yakışmadı.,2,bu ürünü Hepsiburada satıcısından aldı.
6,8,Urun geldiginde çizik ti 2 kere kullandim ve urun şuan çalısmiyor yazlik bölgede oldugum gönderim saglayamiyorum,2,bu ürünü EMC&BİLİSİM&TEKN satıcısından aldı.
6,9,Her seyi kuru seviyorsan al,3,bu ürünü Hepsiburada satıcısından aldı.
6,10,Ürün bozuk geldi . Kargolanma sıkıntılı . Ürünün üzerinde ki yapışkanlar bile sökülmüş,1,bu ürünü Hepsiburada satıcısından aldı.
